kappa,gamma,s
1.6924224508939467,2.2363632108777947,0.2055999483498532
0.5937026618335755,0.5248640655182566,0.604517877317806
0.20077525443873656,0.614119232328085,0.27136348960222895
1.1852796637334984,1.1002342168150074,0.13371316033594347
1.0377743339522967,0.590080746746344,0.8499422000136999
1.5178540591119793,1.2627766093616244,0.14534181605739815
1.4488375849579993,0.6112350264302762,1.0017093148202767
0.2028991384376126,0.23527897869948716,0.7842553799548435
0.40881193468701127,0.5137145079399151,0.08585925945904549
2.3964400226438625,2.245870244645302,0.16397471475543887
0.2621946416438515,0.42509644124323437,0.14844882718925917
1.8032764630391918,1.5216585584227922,0.23587552245802398
1.6638433862745012,0.7767606824189971,0.9231865910297422
0.880475819776731,1.3589100646897818,0.28710240102383455
0.6626741925321974,1.045698575880511,0.11115828440552994
0.5442334596607841,0.5867505419555327,0.7791193374594972
0.7848381025361546,1.4863814679143572,0.2838506284720068
3.3270227168021744,2.4694788766900455,0.13931297609626814
0.817765037411308,1.1575304720233535,0.2119123616703459
1.7270098188700131,2.070225377153253,0.12300346286081625
1.2259043877934996,0.7916453852310757,0.7784938327845347
2.184724461577236,1.688101460951185,0.20250879968911942
0.5717177433449433,0.32280126969896855,0.9917223797587497
0.3208516123784257,0.6123210409552375,0.47679691128675894
1.2035510812825432,1.0871025217437522,0.3764491119445416
0.5679356081186528,0.3165266693674431,0.897051454514401
0.5114758616944861,0.3904176352940377,0.8333154502614097
1.6183835151156223,2.3024655390435522,0.3000286736125768
0.4211830964423209,0.7557558156648817,0.5609578205465706
2.9371482355853518,3.214179814326079,0.0403978977765161
0.14208074527831643,0.4261011610539681,0.4672975146729292
0.9262108355209674,0.8720248067550508,0.09905126690183559
1.148147936074042,1.1720482310206675,0.295882600943669
0.8885650753829545,0.6577064559706061,0.8297495007217469
0.4258909002063526,1.4663391084448827,0.08448587410725075
1.564519602372477,1.689134591266175,0.1655579355719011
3.6533115521377963,3.4800238038582547,0.0716710586231106
1.5531010653253485,0.5332128634070803,0.9977613456284186
1.4309341919985945,1.462373186262271,0.3515925663805428
2.4770196678102074,1.6171955733359875,0.305849456476842
1.7880622481386965,2.4883850513624295,0.14988453191245368
1.1958735130518854,2.1619042949961265,0.09402954290629625
1.2193578079285297,0.6176757234005807,0.6828805825678279
1.2986615280799103,0.5769957762551929,0.8144692972119554
3.375918287130547,2.999695154438967,0.3159107328133382
0.23060329360145446,1.1567026298805867,0.26802977945556955
2.681284316335437,3.243995701588896,0.12776594546304929
1.042726007229307,0.713528649606094,0.34962352266280916
1.4104625870977434,1.655469668241701,0.27117805677439005
1.346967895249593,0.5109223308482927,0.9663105822297438
3.208010065495014,2.421644098320185,0.13061765826228666
3.261866174909845,3.785001121228031,0.11071668743393023
0.2485087785046198,0.3729798545656054,0.565530246857824
1.1337820306274962,0.7043665541598788,0.3385578889597401
0.566280072842239,1.0081322444396768,0.27891968062823336
1.0282008389770003,0.691647216862495,0.3082529423270167
1.5904141489517114,1.8410056028122974,0.3318962629945956
1.252198506122224,0.9215877031330483,0.24113893436791908
1.498588579410453,2.3115247500268765,0.12160077016346801
0.6765875259747037,0.6326597472171528,0.8419409190647745
1.9310390873165242,1.5933578815887706,0.12273460852017812
2.7693881949119494,3.322888716316593,0.06368208472257356
1.4980579500930415,2.2144988139807764,0.0534131671231769
1.5680097033842277,1.2818466380098401,0.35457099632655265
0.937061708154699,1.4247671361010812,0.474551405658081
1.3198435328723332,0.878058110733873,0.7945688473592466
1.787453030208764,1.7651151200831143,0.2988246020974448
1.8111042129375696,1.1549444517331178,0.3117828940046005
0.8513933693728648,1.1830307645243454,0.4782802860306999
1.3496150668517788,0.468501365750721,0.985808796169119
0.8986880559156449,0.6667760785797726,0.6356852621075636
1.3775256940896596,1.7480009913477925,0.050288766542205134
1.1814402719595787,1.6552814214115872,0.12296621936916732
1.6056623717393046,0.6947199090712246,0.834372936125183
1.5645925582018083,1.027715215583317,0.602839136599531
1.0661712198276518,1.214582702254968,0.5736056141439513
1.0153015168683377,1.0360481337964373,0.7313975514244527
3.0484089422864407,2.236052003389959,0.12221755144425873
0.3631480571923419,1.0246378828330536,0.17769465295421086
3.6597796151544992,2.918908018443506,0.1134142862239489
1.5586068272328564,2.0940504759688703,0.11337644127942678
1.124274733682741,1.5991312316412187,0.45647061338837586
0.7755018201287311,0.5775322250832216,0.28348695352491676
1.5360994572102942,0.9554592831289049,0.3656604885519136
0.5115637139513457,1.3854871890815872,0.23624330697166165
1.4957108531545344,1.0823186161540144,0.6206182542861892
1.5593839519194705,1.770869722136595,0.06805548285341279
1.337117556788883,0.6511836342502251,0.7961285892718611
3.367139834095624,2.977693750012264,0.1550917215737419
0.5211731981401422,0.6260698048312664,0.4730778135752469
0.6023902375818984,0.38625816065832164,0.5689208987545351
3.306026280381771,2.9379269225004983,0.35350941119438617
0.35427427097355507,0.42656138578288944,0.6248157128234858
3.4739028438745607,2.760336978197041,0.12950284533935535
1.3768833068990265,1.0967775298866436,0.485271380550693
1.904758740762675,2.6780166120813877,0.0333681104726594
1.5328920106884647,1.7395754281635325,0.3185583305353979
2.4220731366354635,2.0967230745782395,0.3058431211224272
0.631063918712853,0.819134033597929,0.6419669306200132
2.5787502395915443,2.9969065195372373,0.18871369565725987
1.3478756916718,0.9970141336720105,0.6911889904377396
1.400431625422536,0.73851531706703,0.9140953292257948
1.184579419849739,0.9766301221918212,0.5287003917318027
2.805254249315054,2.4252090592981226,0.11245374131769242
0.9937481764026203,1.1619967701415157,0.4244228503761364
1.445115331361119,1.0061906377916907,0.6102338145542171
0.3686407257352335,0.5571478900985508,0.2739673633443732
0.3173434793220997,0.5746688111371904,0.6767227295964934
1.1920327686284429,0.9092109427816311,0.3188093091131488
0.8723058003124459,1.2252643567698196,0.058332442706862574
2.240597169726629,1.7657220113381176,0.1598752642606011
2.012270818492005,1.7266651105764412,0.08693448395665142
1.40297212367567,0.6083556374892792,0.895400728770564
3.4102264400420923,2.833487634679959,0.1391392615857403
0.48390599247953836,0.5736170032189613,0.44156157326554235
1.570696643379841,2.324363171110929,0.23149514393479714
1.1211457236654119,1.665241052523231,0.19285304317059354
1.590236967147431,1.7798209230561093,0.1118154570230256
0.6356856976065769,1.1283834770627739,0.15879571640430104
0.5434653046600282,0.4383535905171278,0.8608837019862146
0.8540958188263092,0.6516054666794997,0.9076213576640427
0.9543543038395819,0.8909893691454407,0.27312853898569206
1.4739259060604746,0.7279849885636669,0.9453670694404764
2.1572920409609364,2.1426886142163952,0.1615205157630261
1.5529254533791248,2.2971349197361364,0.2126619373534338
2.538144857803499,1.6530397198068703,0.3441659288379751
0.6102388181293237,0.5742320873929352,0.4947207356921409
1.2987358164948002,1.6220533637407044,0.3430462722617673
1.5552183140051832,2.0508748589700816,0.3213464058944172
1.5748883796337723,1.204617158410506,0.2653124681245509
1.661052756729786,1.9405259152886594,0.270877216284207
0.7207789871702197,0.45144025099064733,0.5701698262318703
1.6025717669961503,1.3184961058413305,0.2872881217032255
0.4457326978783497,0.8889621449715753,0.22386536915620223
2.420449318010335,2.543055689542819,0.14272343737396154
0.5767919766247575,0.5843766603464293,0.17588321268947052
1.5756061758068998,2.1022338835971293,0.35163767507189664
1.0236131046978334,0.6824447982151574,0.5324451930927874
1.4658561261746463,0.7724342528867464,0.8259185179354595
0.5889800862813594,0.28675159883505785,0.9416318834407597
2.156800554796777,2.0159553862512074,0.15583959645752807
3.147777947155774,2.5810464213434474,0.17805256078013698
3.073165359822055,2.2238733342211794,0.12154944317009017
0.33637501252958746,0.8699293791846419,0.04779104221114772
1.8315041193520956,1.6949778853902808,0.14806754689195095
0.6471462963413256,0.8234279364271856,0.14553158398604568
2.126131203437958,2.3583200971796088,0.22003263120470395
0.5915507230977143,1.3851814536376423,0.06889442211682659
1.7934742706044156,2.0905004759298813,0.21263533547526917
1.0530579210067168,0.9075941431308563,0.49519623142479324
1.059091237115549,2.5595219584690025,0.09936039127704531
2.009365321058295,1.618115503011022,0.09426883383456808
0.9662058291380816,1.2927484287593614,0.18299078441790764
1.7294801672729883,2.213174364057327,0.26165169357311446
1.0716487925685654,0.9155287446800847,0.7248009409226647
1.693684137845892,1.7107071371816636,0.13443365134874258
0.6742753485551813,1.0973543294267514,0.18513285907802213
1.287231522334999,1.3832622970670467,0.311843370368009
0.16385268486296886,0.32965485124194027,0.5644199283039408
0.15013942266985042,0.4582681348641569,0.4951554992035205
0.27293225881632344,0.9768786110435075,0.29934011662852483
0.22363580163542934,0.5839872591679466,0.5493175063262339
1.9031119129952092,2.4230205997776837,0.1424139546803126
1.0798755484767402,1.022376068417576,0.5289097191945143
1.261442110876178,0.8100125584424668,0.5215491846765299
1.5451823411330416,2.263535636678283,0.03957061656671315
1.2455196459854652,1.7970112025488276,0.15291974339040848
0.7586824476541723,1.142724882355761,0.45330530626212107
0.9139952841056013,0.6676751052685301,0.9925040537145633
0.7276976474477962,0.4665272076937177,0.9575180915626014
1.4699985836437446,1.6737049951507226,0.05052040320608397
1.4787096052246245,0.9368564624730211,0.5702871376742902
1.2222040115741128,0.5104016666240039,0.8692984858884646
1.0281609282159192,1.6255645627856994,0.2487898348009326
0.5214547171114579,0.3069513121663034,0.7006003208970957
3.3322409543389497,3.069738727986765,0.033334327032623394
1.2460425813453633,0.7943189130158121,0.8439571129574871
1.2942070775227237,1.0152321169784233,0.4442749631410537
1.5514739923350147,2.073845785300616,0.2569417310055099
2.5774590782897584,1.8022142375605816,0.26870409897503095
1.2023823490995158,1.3875845753709017,0.4366765100564983
2.0535452332562585,2.0463415764869954,0.22146452768398778
0.945052415525866,1.449654394980143,0.5253776052715093
0.9705412587630489,1.3635445008122986,0.3131880168019002
0.9959231289945533,1.6122133815407786,0.26569167450068504
1.373745277699649,0.5667017807065092,0.9475533220005131
0.6962416820384849,0.27652965034312765,1.014243549946474
0.39132911113878843,0.8080106793177243,0.47565674151474663
0.9211476897823321,1.202784047455093,0.12395400750229388
0.27412790247039437,1.104219560264873,0.09736143452957512
1.352354683826633,0.5910366611991488,0.9118797434087923
1.0380308982171078,0.9729176238697235,0.5465559826022973
1.3599401216357283,1.001743274015435,0.3816943593146062
1.0497437109464696,0.8064381590568878,0.6877743423141693
0.20045363893787738,0.8591025747535587,0.3480084701875822
0.8068241574799107,0.7046195606879277,0.2911619353908699
0.8714042270288009,1.2419123051544054,0.22508771801249042
0.29328575913695515,0.49268007724030016,0.40428755905540315
1.8973796084392038,1.4205999781649743,0.3774595774590236
1.5377098689236022,1.9756999431011644,0.1981740387559925
0.6833206739767079,0.7560318689445228,0.7144729636286623
1.5202552686994322,1.556880741592497,0.2561661467882515
0.7382076836243509,0.8460605198024291,0.13582201627386736
3.2260018769138434,2.545100901821004,0.03370143301607675
3.4651085895787843,3.1322807581756393,0.11677228925147103
2.3962696262610192,1.5236017724296835,0.3711403890984999
0.9259966415333875,0.8153090279420718,0.19679310876369988
0.6474467694540237,1.572407865070176,0.23092871631316114
0.9822618100635947,0.4937041707718357,0.9672406681154091
0.9942148382351852,0.8835699186247791,0.4347986128304671
1.8480286056134645,2.3385874269479383,0.06618425527349818
0.3274178841602895,0.580174053410223,0.4532884026234557
0.5398822087494354,0.44371022977970836,0.6798248457808019
0.5155818608683386,0.7902649290365701,0.11987266127300143
1.0878980280264225,2.4024391674826315,0.21841454500181964
0.23302630857524223,1.1259395102066476,0.11532710859325356
1.3055127218902478,1.3378412455559907,0.24000043045806033
0.5625791208886525,1.0155345201008892,0.34666045600758266
3.025866985659184,3.5716794936099134,0.10668759000483137
0.9515411773016876,0.8235938199420693,0.18776449352051416
0.9926140521247572,1.1694042738941235,0.25307745968964046
0.3549868961347461,0.7784378010776861,0.10527279176239432
2.0177499798808403,1.9972636684849536,0.053123729716196444
1.6154190325011253,0.6530829016285622,0.9408885331380237
1.065816732778083,0.6619912646597658,0.9528189380713215
1.3400784316313616,0.5958094386734738,0.9703834197437132
1.8436344250100198,2.2490158004940515,0.1164560862005723
0.9909205170302955,0.8420819020342577,0.28945430288174534
0.8887711904662179,0.7761947861468866,0.4493434952717735
3.1286538397992585,2.1593952691522733,0.6256767491410092
1.254728465692992,1.4633128084569038,0.43699229355175284
0.993128336287288,1.549585439939045,0.304033477288927
1.4945052978049256,2.349723764754327,0.10035096771700774
1.1396636937375266,0.7042555443018037,0.8567475311200392
1.8333953406338805,1.6426281915725645,0.26489012149071883
1.7483984682257299,1.495489167801762,0.517747280381397
1.9564086961447156,1.6941267781668756,0.16108427353682123
2.2002649777530734,2.219624700796922,0.11128039299203252
0.7389948298158524,0.6916123515327928,0.43645652055135153
1.269251858646981,1.6466113587311002,0.08655837341234802
3.3265385956779814,2.5817381575664453,0.2500849721918034
0.8336028341587667,0.6273768284756889,0.9599503710083952
1.0657998076206563,1.2452156258705909,0.4443762667455018
2.282562817800679,2.027752406733143,0.21113785593278794
1.8751607607392626,1.0195169701342626,0.42792280833983887
3.4628125390520017,2.7681087798982382,0.22856504656124485
2.4355842891522643,2.197715256775553,0.14418790558249533
0.5610681421232118,1.4580095643840967,0.2526227924836303
0.7631536195212107,0.6345247744635607,0.5429251696990905
0.9918597899505757,0.6054799723034205,0.7390740509221407
0.807739155399882,1.2881202772142666,0.25473690572964763
0.6554769493247264,1.3765762578942329,0.14299261640327227
2.0364490275970963,2.5230866637090217,0.1793854492926937
0.33376204523030845,1.2365446909048248,0.1371044300514471
0.5532570483622947,0.8748567207340692,0.20476142121034224
0.3717637123234538,1.1136596049408816,0.19140396783012778
0.8725525528480558,1.4772836673213696,0.21394709096084383
2.1961900993350487,1.8183156307825958,0.07665598591682951
2.267941092752209,2.3821060450398766,0.11529844332038068
0.6046256096846157,0.4348272053335497,0.8199318783008448
2.919032382327176,2.2453068271274783,0.21289645187716227
1.6238627390014535,1.8421943743409486,0.285547735605654
1.453762540705517,2.1330430376085228,0.2542663899295057
2.307246880963418,2.6551581748884012,0.08367315202702566
1.0790428725151202,0.33694230061276925,0.8400851008510936
0.8217419661728265,0.8682958414963856,0.4203077369726572
0.970184420629215,1.3462338597569603,0.2501410525233893
2.3369163376731272,2.1280161800378763,0.03616593576444402
0.9350527279844721,0.8816272178185729,0.640098787704387
1.0541088385547157,0.7004508075579974,1.0214714471232977
1.5594548924890885,0.7176262874368008,0.8931296511564567
0.8189459205894196,0.9353655692914238,0.6344833678815701
0.8147586124028727,0.5693947850532756,0.41793081741372695
0.3144679779688747,0.3221825709828415,0.5021206449646984
1.0052185141392773,0.9078342061496221,0.3145753911272387
0.7072358746377925,0.4025884056774013,1.0066739306967598
1.1288421973642302,1.7047246045955566,0.15669471063849505
0.995473857979793,1.5727008307279373,0.17860333785014762
0.7801892176103798,0.9544453894696932,0.4698567446291883
1.76133938277225,1.64827229184731,0.2114897021996216
1.173695106254691,0.31859654480920874,0.9197905596510771
0.15232207386340121,0.5182849438565572,0.43510867402966774
0.8742357122415343,1.1546751639509831,0.4517382086441653
2.265211471943663,2.1902255721574257,0.06831796721547999
1.2830995118052209,2.0693148320246944,0.05778795557649945
0.6722120099801778,0.6040232143585502,0.8899615922627174
1.5573155507088259,1.6809256172748614,0.30924835757139085
1.3042991336668444,0.755504243651575,0.7293476223615982
2.8596702161973355,2.6037825975879145,0.06120677718762904
1.6173019837136586,2.5918655164306452,0.05611105001477258
2.0190412962234574,1.7347750862313485,0.10491639472528197
1.1221973067056934,0.5825575908993484,0.9811213899117067
1.0394687375753084,1.4080688522612932,0.05501293992213766
0.45158102436357084,0.6978645802196641,0.6139192459262282
3.4509753980030484,2.6983573026281342,0.28377505837258377
2.8824704910179673,2.494846507812927,0.10351539350615085
0.5776888113305638,0.40232576230922584,0.830401281911414
0.7740252049644946,1.5259023739972621,0.2879838731313292
0.6357001130780788,1.0774981123552096,0.21093782154029195
2.278947132324017,2.85477234786147,0.15385092529940014
0.6283980982314049,1.1763561356866419,0.26079599285210386
0.9380456476601454,1.1285882435597032,0.1676783531373141
1.0535296427944347,0.8108185705040966,0.8593967943553702
1.0573242696226188,1.692420776236911,0.0902805566495461
1.6247989303596593,2.4373645611888333,0.14259312411881483
1.4773563134258922,2.1481888062227945,0.2692001204674621
0.2431997612798639,0.9554458434023438,0.2312911505655729
1.1221663417377434,1.3249566596288038,0.3368351410881036
1.2101872458711913,1.17273474846455,0.5167479868505325
0.5912756955118148,0.9326310282030598,0.5057593355014366
0.8261462103835263,0.8408376621845101,0.627173288230364
1.6242417544595606,1.900377223694793,0.22006355628825233
0.21939911077429938,0.5819076161583949,0.12320715392840809
1.6647052656430559,1.2944020406618904,0.21230839334692436
4.130525537906705,3.098666999041385,0.17639562239395448
0.6680998369175362,0.7598114131333156,0.585687837986253
0.606562795079649,0.41559575240184954,0.7262164365585413
2.4713706482643834,1.9200215777371905,0.1753236958645495
1.3948416754013973,1.4707151650466301,0.23045510704989491
0.7290395358134047,0.6870256884714917,0.30449805924734974
0.2786903332330153,0.5468141681840648,0.5399397743388331
2.683146110996359,2.1608634155050246,0.03623257433680373
0.323497452218444,0.44242305251622177,0.7437144183554014
1.296043054295247,1.9074374200040205,0.11915648042507071
2.3467532690234836,1.7180295236644962,0.2655728597034913
1.4543814817996465,1.2205220181802057,0.45420947500160835
1.2143504163598209,0.815850486049659,0.3537298712928907
0.36010059520475884,1.264532977639247,0.2758828886696785
1.0238520323490365,0.8312132218856223,0.3307185586213012
1.3486961903985564,0.3751272172033289,1.0067766025851004
3.204349992057021,2.654304194394614,0.10870896893419955
2.100355830117567,2.1147534568769792,0.061809895983601156
0.3772183086314212,1.0973931459626094,0.14089172221328727
3.831776295033473,3.452153202891377,0.09006268480723317
2.098123894409149,1.606835164968428,0.1522752267029214
1.61999949256421,1.4980174924908363,0.3398633500714686
1.539214686200192,2.071058134861797,0.1363963749933083
0.8963301913849762,1.4153308483414953,0.5034129663568708
0.5003010580496088,1.4016005677800003,0.09134543981895102
0.4902838784085212,1.0764530965888581,0.24827719544082752
2.6763243530989875,3.158906318167562,0.03369163417737775
0.836356681897444,1.2428899909212217,0.291812862670079
1.5173616939055599,1.1096320123085233,0.5538410655343565
3.701157190142488,3.295823009344243,0.1173931195037611
0.5484818702817038,0.9531825167939151,0.37602038919405134
2.247996681206724,2.815199214092293,0.03725238734762376
0.8860711144533042,0.3241634002344566,0.923830405476938
1.7917856621427393,1.4405829872993687,0.2224242598479861
0.48571888437723143,0.4928832072756706,0.7337212211006783
1.4306062294578017,0.8673876069152715,0.7613368588733295
1.8713029638503067,1.9971888565457123,0.09517695523588118
0.6890795829213092,1.4731552977541682,0.06046085462564186
0.6365544423652328,0.477251688890894,0.9457015745839105
0.12084720681402944,0.4647600432030071,0.22159890167670432
0.9875736799801345,0.6179109973712834,1.0019350834058434
0.6601995560898889,0.42430512701890066,0.5665564892089215
1.1554991762506508,0.5679473982221812,0.7531775248724876
0.5454711073098281,0.6387893837672732,0.16349139533211715
0.7801559530651933,0.9108255105019698,0.05296874797541441
0.6553012537872893,1.3827643057200305,0.35213579628205754
1.8931741902053332,1.1663081003015359,0.24959472554876877
0.7594608884162817,0.8222057567722073,0.19514107809705666
0.5168999959224606,0.5965022943845139,0.4794473326219339
1.5919583244408317,0.8189216436698066,0.7872582430121272
1.616450575974374,2.0228387601620943,0.2085614349392513
1.041655856766821,1.4525531317323133,0.21217052739992662
1.0098223732678666,0.7535723521314898,0.8433135102538442
2.10339690886616,1.5595820585271267,0.2885075540719694
1.5363463672226607,1.758270851123396,0.30150672744209467
3.565421328408687,3.322491248432641,0.038640613882172874
1.9193568188367236,2.399330281533406,0.3134205282986742
3.234269280324792,2.5052386434536222,0.2045541447878556
1.5390992593399737,0.9413139246019441,0.8090035079764859
1.0037035913247445,1.0416511983509904,0.7409982906171766
1.3110111281612467,1.1912452719209918,0.4109816991107525
1.1440887119855987,1.6710238626555598,0.4347317284505165
3.2561174866920104,2.5265505135554744,0.32630650706362235
1.1331150303994677,1.3721619282261854,0.09298149956652181
1.980780080489089,1.9260628178447299,0.28937469371650615
1.2106920363225706,0.8175694170165752,0.6318905667912283
1.0554582685968628,0.816807350558967,0.7780447830521334
0.7119031343870984,1.0858253181184716,0.3850941484623409
0.8588881961795244,0.6379298637484321,1.009165580144243
1.4097149439647663,2.006424034235724,0.12286063006394973
0.7231885280770152,0.9767138191169157,0.5299863986683688
1.7350838791181986,1.3612510422057582,0.20832795631567685
0.6274115612787696,1.4592295824089432,0.05433939968642644
0.39414684259338423,0.6571185438477163,0.09418552158341749
2.4495904623314684,2.5800136544833427,0.05810925538427143
1.2249898510624468,0.7492450594632957,0.8422753525221024
0.6522757338829491,0.5277973401571857,0.7681053656861138
1.8994553403692434,1.2120911981378324,0.37698127854896446
0.9308943756003518,0.31044819058439566,0.9250700699057584
1.1271397132647287,1.9158400991546631,0.17735136459034162
0.7075571361807032,0.6157212055046031,0.4128096459598034
1.4427179744782637,1.5378825447703504,0.4070967976378007
1.939272285113542,1.8157136015481177,0.3329823195084335
0.47534419640769254,0.5709792550057526,0.8049403845098706
0.7288846143518749,1.4355670087421812,0.19259067275257613
1.4949463908984526,1.000396800830934,0.714864053989861
0.36205631830358526,0.7388491435532916,0.26745225924937066
1.3427350242113862,0.9730191423203448,0.6713350890562235
1.7431960001763873,1.9540467139080957,0.13820259724538408
0.7024252591009371,0.24568159951329133,0.9413377343028265
0.5634140056259386,0.5501818722663916,0.5854112195598897
1.000772622617208,1.7048244082542385,0.3207580357514665
2.209909106770764,2.258412782980983,0.1353617946126695
1.0632833668376802,0.5080020406045797,0.7743902188245181
2.62900772598664,1.6945679452235334,0.3729231286931766
1.2063777893934686,1.1547895481869521,0.44166161230967665
0.27702794085605953,0.4973086954405981,0.20659074036223152
1.9774504307416136,1.726488394510219,0.18306595557971134
1.8618505658214983,2.1207631250823273,0.05309441703114193
1.1666468300210966,0.7998138816544326,0.6520629010776406
1.235429656453185,0.5189340669628312,0.9642932699224406
1.8959475875985063,2.200871927804624,0.09257550286034154
0.5970977225659709,1.028003719300734,0.4791865771653321
0.6353982445493596,1.1848971379474116,0.2556562041224488
1.1099391255647828,0.9554551831975927,0.21190996281004368
1.6153425668763783,2.1293162290183316,0.25530234796219714
1.3077251228251625,1.5911567398025486,0.21760535453034585
0.9827079832272921,1.230409470866908,0.5362017544934364
1.8526534079599326,2.377726209712416,0.1445227874720946
1.2190740237246143,1.3293860208792792,0.4356195865646887
0.8645025864612798,0.9162953757802745,0.7730938116421715
2.3088312205801156,2.548036901750537,0.12594985454721966
1.6322360030264131,1.194563411346474,0.384315377809247
1.4070600436207514,1.26754159354949,0.13104307698561263
1.6524992588272296,1.4185155952972106,0.08127840115021882
1.2958946769947353,0.8284179704106237,0.5190574924220218
0.904518413449835,1.056452410054926,0.20566746557676274
0.9899670635782254,1.1571315481245668,0.2278277348245991
3.776113295739146,3.3593228967469275,0.0697710116235815
1.4070500498478693,1.9662585749525188,0.13972022337680845
1.2920977788443004,1.709327454889992,0.23057143598117483
1.1910885875944168,1.5413066793483305,0.1872981512331297
0.481355607714741,0.7326561575214839,0.49536145221272265
0.5351678116765313,1.1408635689912285,0.25815365883315133
0.3388992635067099,0.4325951048941544,1.0146794494942117
2.228657767758011,1.9997150813544042,0.19462286344211752
0.490055126717749,1.0521168686824813,0.11906529355175402
1.1862277390446474,2.082028634398594,0.05765170183225417
0.23218626491768585,0.5119430947984,0.0439626361269347
2.940678553093198,2.705037551843703,0.14949001012564264
1.5597450059550941,0.7152962777127001,0.9997375787769571
3.217185278545627,2.8251949001386016,0.31813439539394694
2.1641499065097336,2.7173293266082887,0.06254667691146436
1.0808424819826477,0.6667022514898001,1.01863740236831
2.440936012430123,1.7596411536118093,0.277000469695384
0.9945331839626784,1.22192554626496,0.03969253662649812
1.3044986867140438,1.6685452633630882,0.1919124005937225
0.8341049959604245,1.5093581430931655,0.20682377283183404
1.7683518226180786,1.6061477965908144,0.15224769096447097
2.8248313685266457,3.375048275086382,0.13506185622109346
3.499473380080994,3.0859008105630124,0.15397231596536878
3.1374214291400055,2.639422626493373,0.126288153928223
0.49390600912285,0.8225643416159283,0.2664209074206069
1.7794741578136668,1.7854006010672971,0.384499828931092
0.6784786313415241,0.5862769277743238,0.38017173611379096
0.6842609256802854,0.6897066814431148,0.3604022071089206
1.009133336943725,0.8629741489923638,0.41362660175009386
1.0028525473523011,0.5567291526713086,0.42459717214527937
1.8775459343855259,2.2121054275371326,0.19903620147886822
1.9754893715586117,2.290101645554012,0.041221420428581255
1.3767390486745406,1.789900315410606,0.3347020718840947
1.22942024833964,0.6258684294932347,1.002767012370919
0.9088957977155874,1.4915824902769155,0.4636897148773516
1.72717809392084,1.5195138948495457,0.09764152535703689
2.2836114992464727,2.261703090387362,0.19371456546699342
2.277262196458198,1.4906706915744654,0.48116093430678425
1.3715859915230615,0.7039493285099213,0.986210626455766
1.4061262879743184,0.5947813830573673,0.6542759481828737
2.151686091837195,1.9798544780248823,0.08384288311183072
0.44868141228590164,1.404911346913268,0.153113442444021
0.3424956808149692,0.8501061617941961,0.11605698271388869
0.9367621287545798,0.5360303963718643,0.47856271300017317
1.2532858734456631,1.614201968349774,0.13196939328265003
1.1089035347298455,0.5122800693924882,0.8271947180975027
1.9763040488586303,1.9715896963938893,0.21066867689673804
0.9644971518685665,0.6285158516939774,0.8042185480965918
0.9872749699762756,1.435215377639127,0.21331777330741733
1.1403311694145126,1.692965663384307,0.08447250296285239
1.2003272439461354,1.4991068474475246,0.14601740874503702
1.0823737192463114,1.405107950175539,0.1058581348863446
1.5891085880348332,2.0799591271124838,0.40754515795510937
1.0150719465993638,0.6992469103059555,0.8566619906492989
0.1697113562585305,0.40367547754584693,0.5568981841462659
1.6901673310865832,1.5303332741071387,0.06183155779344532
0.4303859200004251,0.3626991484959579,0.838263892960929
0.9703240701988667,0.6472262175606895,0.9278311072856719
1.2749301698714819,2.138591571404183,0.11957615026658587
1.596504627666073,1.7210049702600718,0.19498943299084817
1.6899550680025768,1.685918986733751,0.22169302358935591
2.0231535439783475,1.359256327337429,0.2862027155455011
2.8737090470571274,2.504042371825451,0.06572922586343001
2.3457634232939997,1.9875889531882913,0.33787108854534703
0.8429699969388194,1.4562897269931145,0.40607175465713014
0.5692850125654928,0.7578070257446429,0.26855925936828007
1.4267792176773717,1.7110274318070462,0.29079180398103016
2.4056283973030532,2.622424350128419,0.10344589025744987
0.6036853769190539,1.2513156911211132,0.24323096573637393
0.9672243343096464,1.7015134449981701,0.1300727271266679
1.302391882453511,1.1650671097399905,0.10231018176490658
0.24169445168454412,0.24753561518415235,0.6001286916347165
1.8996279914240901,1.4383163855790095,0.2009144340250773
0.660967888743992,1.07677034396076,0.39928697755444487
2.191839025367763,2.903291151212297,0.1302581912500439
1.1585974907785774,1.6697616192021172,0.10930851964134926
2.1834195690085307,2.338206606102216,0.10832050142530517
0.8339060038913315,0.993301061763282,0.49752357010269627
0.28086461812006275,0.5044212389971446,0.35903658930746385
2.0519414320174723,3.5688070100613656,0.03323722505574323
0.4275947058775552,0.32202743612675216,0.9901725076206916
0.9269257616659831,0.6426344243635523,0.4204710608865749
0.654314064504918,0.5504186462012999,0.7242585864280809
1.3750845572606136,1.8911505503187447,0.2394990658261152
1.0267762796807518,0.5554091206114458,0.9208488951634295
1.1800866299080248,2.603189142814429,0.11837685321064971
0.3622441648759682,0.8382253553906992,0.14470318830873297
2.1767134473223324,1.8930741446752009,0.03980092111764172
0.5930324046216344,0.28578959307134116,0.9705785516069707
1.2165061402044448,1.010124853861993,0.5122869680468964
2.9203727638908727,3.031815335182554,0.13516325447737756
1.2040370818526094,0.7548831875911454,0.6089868782673673
2.003076164572557,1.3337599336276595,0.16246594387419444
0.18731542902672574,0.5883680496573176,0.5828923716735315
1.56016578251397,0.6707289226611732,0.8892394748723413
